1740;8;0;7;1;0;36;1;0;2;181;0;(1,0);(2,0);(3,1);(4,1);(5,0);(6,0);(7,0);(8,0);(9,0);(10,0);
1750;8;0;7;1;0;36;1;0;2;182;0;(1,0);(2,0);(3,1);(4,1);(5,0);(6,0);(7,0);(8,0);(9,0);(10,0);
1760;8;0;7;1;0;36;1;0;2;183;0;(1,0);(2,0);(3,1);(4,1);(5,0);(6,0);(7,0);(8,0);(9,0);(10,0);
1770;8;0;7;1;0;36;1;0;2;184;0;(1,0);(2,0);(3,1);(4,1);(5,0);(6,0);(7,0);(8,0);(9,0);(10,0);
1780;8;0;7;1;0;36;1;0;2;186;0;(1,0);(2,0);(3,1);(4,1);(5,0);(6,0);(7,0);(8,0);(9,0);(10,0);
1790;7;0;6;1;0;37;2;0;2;187;0;(1,0);(2,1);(3,1);(4,1);(5,0);(6,0);(7,0);(8,0);(9,0);(10,0);
1800;7;0;6;1;0;37;2;0;2;188;0;(1,0);(2,1);(3,1);(4,1);(5,0);(6,0);(7,0);(8,0);(9,0);(10,0);
1810;7;0;6;1;0;36;2;0;3;190;0;(1,0);(2,1);(3,1);(4,1);(5,0);(6,0);(7,0);(8,0);(9,0);(10,0);
1820;6;0;5;1;0;37;3;0;3;191;0;(1,0);(2,1);(3,1);(4,1);(5,0);(6,0);(7,0);(8,1);(9,0);(10,0);
1830;6;0;5;1;0;37;3;0;3;192;0;(1,0);(2,1);(3,1);(4,1);(5,0);(6,0);(7,0);(8,1);(9,0);(10,0);
1840;6;0;5;1;0;37;3;0;3;193;0;(1,0);(2,1);(3,1);(4,1);(5,0);(6,0);(7,0);(8,1);(9,0);(10,0);
1850;6;0;5;1;0;37;3;0;3;194;0;(1,0);(2,1);(3,1);(4,1);(5,0);(6,0);(7,0);(8,1);(9,0);(10,0);
